id,keywords
376003,"[{'id':534,'name':'mexico'},{'id':1812,'name':'fbi'},{'id':156117,'name':'illegal drugs'},{'id':159197,'name':'digging'}]"
398818,"[{'id':131,'name':'italy'},{'id':213,'name':'upper class'},{'id':818,'name':'based on novel or book'},{'id':8181,'name':'swimming pool'},{'id':9673,'name':'love'},{'id':10198,'name':'gay relationship'},{'id':10683,'name':'coming of age'},{'id':13088,'name':'summer'},{'id':18068,'name':'teenage boy'},{'id':33451,'name':'masturbation'},{'id':157303,'name':'first love'},{'id':158718,'name':'lgbt'},{'id':191440,'name':'jewish family'},{'id':208289,'name':'1980s'},{'id':211048,'name':'peach'}]"
414425,"[{'id':447,'name':'post traumatic stress  disorder'},{'id':529,'name':'ku klux klan'},{'id':787,'name':'mississippi'},{'id':818,'name':'based on novel or book'},{'id':1543,'name':'war veteran'},{'id':1956,'name':'world war ii'},{'id':3779,'name':'air force'},{'id':4932,'name':'farm'},{'id':7464,'name':'alcoholism'},{'id':12425,'name':'racism'},{'id':157136,'name':'lynching'},{'id':158987,'name':'post war'},{'id':160224,'name':'post world war ii'},{'id':160742,'name':'sharecropper'},{'id':163077,'name':'military veteran'}]"
315837,"[{'id':490,'name':'philosophy'},{'id':679,'name':'cyborg'},{'id':2157,'name':'hacker'},{'id':2660,'name':'strong woman'},{'id':5340,'name':'investigation'},{'id':9937,'name':'suspense'},{'id':11322,'name':'female protagonist'},{'id':12190,'name':'cyberpunk'},{'id':13015,'name':'terrorism'},{'id':34152,'name':'evolution'},{'id':162988,'name':'dystopian future'},{'id':203286,'name':'network'},{'id':209714,'name':'3d'},{'id':222243,'name':'based on anime'},{'id':230593,'name':'inner journey'},{'id':234289,'name':'prosthesis'}]"
437752,"[{'id':9716,'name':'stand-up comedy'}]"
341174,"[{'id':572,'name':'sex'},{'id':818,'name':'based on novel or book'},{'id':1422,'name':'boat'},{'id':5091,'name':'kiss'},{'id':9663,'name':'sequel'},{'id':158713,'name':'bdsm'},{'id':186846,'name':'adaptation'},{'id':190370,'name':'erotic movie'},{'id':227758,'name':'oral sex'}]"
435351,"[{'id':9716,'name':'stand-up comedy'}]"
394269,"[{'id':496,'name':'poetry'},{'id':531,'name':'southern usa'},{'id':1740,'name':'pop culture'},{'id':2386,'name':'empowerment'},{'id':5699,'name':'music video'},{'id':6562,'name':'celebrity'},{'id':11243,'name':'african american'},{'id':11322,'name':'female protagonist'},{'id':14534,'name':'relationship'},{'id':14629,'name':'experimental'},{'id':41358,'name':'black power'},{'id':187056,'name':'woman director'},{'id':213971,'name':'activism'}]"
381064,"[{'id':3205,'name':'fairy tale'},{'id':154846,'name':'farmer'},{'id':187056,'name':'woman director'},{'id':208289,'name':'1980s'},{'id':209461,'name':'silo'},{'id':214388,'name':'american midwest'}]"
378018,"[{'id':428,'name':'nurse'},{'id':1852,'name':'mutant'},{'id':2766,'name':'mutation'},{'id':3598,'name':'ax'},{'id':9786,'name':'burned alive'},{'id':9826,'name':'murder'},{'id':10292,'name':'gore'},{'id':10326,'name':'morgue'},{'id':11181,'name':'decapitation'},{'id':11221,'name':'blood'},{'id':11612,'name':'hospital'},{'id':12446,'name':'another dimension'},{'id':13005,'name':'doctor'},{'id':18011,'name':'pregnant woman'},{'id':156593,'name':'ritual murder'},{'id':157512,'name':'mutilation'},{'id':191564,'name':'body horror'},{'id':215959,'name':'cosmic horror'},{'id':233167,'name':'lovecraftian'}]"
11795,"[{'id':233,'name':'japan'},{'id':851,'name':'dual identity'},{'id':1308,'name':'secret identity'},{'id':9951,'name':'alien'},{'id':188739,'name':'guyver'}]"
26797,"[{'id':2289,'name':'cigarette smuggling'},{'id':3170,'name':'cigarette'},{'id':10730,'name':'denis leary'}]"
367147,"[{'id':1822,'name':'bath'},{'id':1879,'name':'shower'},{'id':10562,'name':'on the run'},{'id':187056,'name':'woman director'},{'id':208692,'name':'mountain man'},{'id':235593,'name':'authorities'}]"
305470,"[{'id':1612,'name':'spacecraft'},{'id':10842,'name':'good vs evil'},{'id':10988,'name':'based on tv series'},{'id':12667,'name':'tokusatsu'},{'id':13130,'name':'teenager'},{'id':33637,'name':'super power'},{'id':155030,'name':'superhero team'},{'id':161184,'name':'reboot'},{'id':173577,'name':'ethnic diversity'}]"
126889,"[{'id':803,'name':'android'},{'id':1612,'name':'spacecraft'},{'id':1706,'name':'experiment'},{'id':3801,'name':'space travel'},{'id':4862,'name':'alien life-form'},{'id':4884,'name':'infection'},{'id':5698,'name':'egg'},{'id':5721,'name':'engineer'},{'id':9663,'name':'sequel'},{'id':9882,'name':'space'},{'id':9951,'name':'alien'},{'id':10292,'name':'gore'},{'id':14544,'name':'robot'},{'id':14760,'name':'scientist'},{'id':14900,'name':'genocide'},{'id':163402,'name':'creation'},{'id':208580,'name':'acid'},{'id':226177,'name':'xenomorph'},{'id':231277,'name':'alien technology'},{'id':233300,'name':'genetic mutation'}]"
334521,"[{'id':1589,'name':'sniper'},{'id':1680,'name':'boston'},{'id':10726,'name':'gang'},{'id':10950,'name':'shootout'},{'id':157892,'name':'warehouse'}]"
9711,"[{'id':83,'name':'saving the world'},{'id':162365,'name':'military'}]"
14611,"[{'id':409,'name':'africa'},{'id':2546,'name':'mask'},{'id':4862,'name':'alien life-form'},{'id':8775,'name':'panther'},{'id':9717,'name':'based on comic'},{'id':18096,'name':'spear'},{'id':169064,'name':'canon'}]"
185789,"[{'id':3203,'name':'pilot'},{'id':5340,'name':'investigation'},{'id':33928,'name':'audition'},{'id':207583,'name':'actress'}]"
444705,"[{'id':3485,'name':'comedian'},{'id':9716,'name':'stand-up comedy'},{'id':33731,'name':'stand-up comedian'}]"
417644,"[{'id':6149,'name':'police'},{'id':10988,'name':'based on tv series'},{'id':11734,'name':'police corruption'},{'id':12670,'name':'los angeles'},{'id':167316,'name':'buddy cop'}]"
353569,"[{'id':9789,'name':'misfit'},{'id':11327,'name':'wedding reception'},{'id':13027,'name':'wedding'},{'id':230442,'name':'rebound'},{'id':235545,'name':'dumped by boyfriend'},{'id':235546,'name':'wedding guest'}]"
444706,"[{'id':9716,'name':'stand-up comedy'}]"
74336,"[{'id':6423,'name':'guesthouse'}]"
129229,"[{'id':9887,'name':'surrealism'},{'id':10121,'name':'stop motion'},{'id':197065,'name':'claymation'},{'id':226818,'name':'absurd humor'},{'id':230385,'name':'plasticine'}]"
400928,"[{'id':977,'name':'cat'},{'id':3192,'name':'intellectually gifted'},{'id':5561,'name':'child prodigy'},{'id':6009,'name':'mathematics'},{'id':10508,'name':'teacher'},{'id':10873,'name':'school'},{'id':168547,'name':'prize'},{'id':178364,'name':'child custody'},{'id':228924,'name':'gifted children'},{'id':234931,'name':'custody hearing'}]"
72215,"[{'id':3568,'name':'lone wolf'},{'id':5331,'name':'village'},{'id':11477,'name':'anthropomorphism'},{'id':11478,'name':'talking dog'},{'id':13027,'name':'wedding'},{'id':197619,'name':'foreign'},{'id':214549,'name':'short'},{'id':242125,'name':'ukrainian folk tale'},{'id':242126,'name':'ukrainian songs'}]"
339846,"[{'id':658,'name':'sea'},{'id':966,'name':'beach'},{'id':2231,'name':'drug dealer'},{'id':3342,'name':'yacht'},{'id':7558,'name':'life-saver'},{'id':10988,'name':'based on tv series'},{'id':160961,'name':'lifeguard'},{'id':185434,'name':'rookie'},{'id':193551,'name':'vigilantism'}]"
373569,"[{'id':970,'name':'parent child relationship'},{'id':1336,'name':'ransom'},{'id':1930,'name':'kidnapping'},{'id':5159,'name':'tourist'},{'id':6876,'name':'vacation'},{'id':189208,'name':'ecuador'}]"
282035,"[{'id':1299,'name':'monster'},{'id':2904,'name':'mummy'},{'id':6152,'name':'supernatural'},{'id':8087,'name':'horror'},{'id':9714,'name':'remake'},{'id':156081,'name':'tomb'}]"
36968,"[{'id':5147,'name':'sorcery'},{'id':11017,'name':'spell'},{'id':33479,'name':'single father'},{'id':33630,'name':'doll'},{'id':155791,'name':'american football player'},{'id':157213,'name':'death of mother'},{'id':187065,'name':'toy comes to life'}]"
337339,"[{'id':339,'name':'submarine'},{'id':9663,'name':'sequel'},{'id':9666,'name':'street race'},{'id':10085,'name':'betrayal'},{'id':10604,'name':'fast cars'},{'id':11107,'name':'rescue mission'},{'id':14512,'name':'new york city'},{'id':18023,'name':'criminal mastermind'},{'id':155755,'name':'mysterious woman'},{'id':209714,'name':'3d'}]"
419700,"[{'id':837,'name':'show business'},{'id':12670,'name':'los angeles'},{'id':194018,'name':'talent manager'},{'id':210608,'name':'1990s'},{'id':234491,'name':'eccentric clients'}]"
385805,"[{'id':5730,'name':'hispanoamerican'},{'id':12547,'name':'billionaire'},{'id':159341,'name':'recruiting'},{'id':167737,'name':'losing money'},{'id':192606,'name':'nutrition'},{'id':197320,'name':'pyramid scheme'}]"
397442,"[{'id':395,'name':'gambling'},{'id':155841,'name':'gambler'},{'id':187803,'name':'duffel bag full of money'}]"
268531,"[{'id':3508,'name':'underwear'},{'id':10873,'name':'school'},{'id':12974,'name':'principal'},{'id':160247,'name':'grade school'}]"
418078,"[{'id':657,'name':'fire'},{'id':1541,'name':'nihilism'},{'id':1849,'name':'homicide'},{'id':2340,'name':'paranoia'},{'id':3030,'name':'nightmare'},{'id':3255,'name':'door'},{'id':3762,'name':'darkness'},{'id':4458,'name':'post-apocalyptic'},{'id':5774,'name':'forest'},{'id':13073,'name':'fear'},{'id':14819,'name':'violence'},{'id':15162,'name':'dog'},{'id':41410,'name':'madness'},{'id':172492,'name':'minimal cast'},{'id':188973,'name':'pandemic'},{'id':207419,'name':'infected'},{'id':208304,'name':'cremation'},{'id':215015,'name':'hopelessness'},{'id':237632,'name':'malevolence'}]"
260514,"[{'id':1482,'name':'trainer'},{'id':9663,'name':'sequel'},{'id':9935,'name':'travel'},{'id':10039,'name':'racing'},{'id':10987,'name':'cgi'},{'id':11477,'name':'anthropomorphism'},{'id':159450,'name':'high tech'},{'id':231078,'name':'cars'}]"
15314,[]
425751,"[{'id':3485,'name':'comedian'},{'id':10163,'name':'cancer'},{'id':10776,'name':'marijuana'},{'id':14669,'name':'older man younger woman relationship'},{'id':14964,'name':'drugs'},{'id':33731,'name':'stand-up comedian'},{'id':33928,'name':'audition'},{'id':155507,'name':'aging actor'},{'id':184430,'name':'divorced man'},{'id':184432,'name':'divorced father'},{'id':191741,'name':'award'},{'id':207716,'name':'actor'},{'id':227474,'name':'estranged daughter'}]"
430830,[]
455601,"[{'id':9716,'name':'stand-up comedy'}]"
20211,"[{'id':3485,'name':'comedian'},{'id':9716,'name':'stand-up comedy'}]"
371859,"[{'id':5565,'name':'biography'},{'id':10938,'name':'old man'},{'id':13084,'name':'king'},{'id':160279,'name':'18th century'},{'id':211660,'name':'old age'},{'id':250053,'name':'louis xiv'}]"
19625,"[{'id':1279,'name':'medicine'},{'id':11612,'name':'hospital'}]"
399019,"[{'id':11518,'name':'sexual tension'},{'id':15060,'name':'period drama'},{'id':160201,'name':'union soldier'},{'id':179585,'name':'american civil war'},{'id':187056,'name':'woman director'},{'id':192955,'name':'confederacy'},{'id':197104,'name':'all girls school'}]"
339403,"[{'id':642,'name':'robbery'},{'id':828,'name':'waitress'},{'id':2076,'name':'atlanta'},{'id':2439,'name':'coffee'},{'id':6027,'name':'music'},{'id':7067,'name':'getaway car'},{'id':9730,'name':'crime boss'},{'id':9840,'name':'romance'},{'id':10051,'name':'heist'},{'id':10283,'name':'tinnitus'},{'id':10562,'name':'on the run'},{'id':10738,'name':'diner'},{'id':10950,'name':'shootout'},{'id':11440,'name':'long take'},{'id':15363,'name':'bank robbery'},{'id':15483,'name':'car chase'},{'id':33885,'name':'car'},{'id':161974,'name':'getaway driver'},{'id':173295,'name':'post office'},{'id':179966,'name':'headphones'},{'id':188953,'name':'sign language'},{'id':196917,'name':'armed robbery'},{'id':227510,'name':'hearing impaired'}]"
387426,"[{'id':1299,'name':'monster'},{'id':11547,'name':'slaughterhouse'},{'id':15016,'name':'twins'},{'id':154815,'name':'environmentalist'},{'id':179430,'name':'aftercreditsstinger'},{'id':194137,'name':'animal liberation'},{'id':237523,'name':'zoologist'}]"
256608,[]
397422,"[{'id':416,'name':'miami'},{'id':6054,'name':'friendship'},{'id':9713,'name':'friends'},{'id':10123,'name':'dark comedy'},{'id':15111,'name':'drinking'},{'id':164865,'name':'male stripper'},{'id':207819,'name':'accident'},{'id':221475,'name':'bachelorette party'}]"
447818,"[{'id':7020,'name':'bodybuilding'},{'id':201725,'name':'strong'}]"
430423,[]
391663,"[{'id':2132,'name':'literature'},{'id':5565,'name':'biography'},{'id':13028,'name':'writer'},{'id':161256,'name':'third reich'},{'id':187056,'name':'woman director'}]"
37022,"[{'id':612,'name':'hotel'},{'id':1668,'name':'hawaii'},{'id':15285,'name':'spin off'}]"
55728,"[{'id':187056,'name':'woman director'}]"
44015,"[{'id':10183,'name':'independent film'}]"
38966,"[{'id':772,'name':'handcuffs'},{'id':1453,'name':'amnesia'},{'id':34156,'name':'tied up'}]"
263029,"[{'id':156202,'name':'late night'}]"
448448,"[{'id':6078,'name':'politics'}]"
65595,"[{'id':4458,'name':'post-apocalyptic'},{'id':158340,'name':'theme park'},{'id':214549,'name':'short'}]"
324852,"[{'id':7375,'name':'twin brother'},{'id':9663,'name':'sequel'},{'id':10842,'name':'good vs evil'},{'id':190999,'name':'minions'},{'id':219832,'name':'despicable'}]"
145760,"[{'id':9887,'name':'surrealism'},{'id':10121,'name':'stop motion'},{'id':197065,'name':'claymation'},{'id':226818,'name':'absurd humor'},{'id':230385,'name':'plasticine'}]"
72203,[]
77759,[]
77762,[]
364150,[]
74535,[]
390319,"[{'id':187056,'name':'woman director'}]"
160046,[]
195065,"[{'id':10787,'name':'jungle'}]"
24660,[]
24357,[]
24914,[]
281338,"[{'id':818,'name':'based on novel or book'},{'id':9663,'name':'sequel'},{'id':11477,'name':'anthropomorphism'},{'id':14759,'name':'ape'}]"
401246,"[{'id':14604,'name':'theft'},{'id':158697,'name':'installation'},{'id':167227,'name':'town square'},{'id':188720,'name':'shame'},{'id':193723,'name':'art museum'},{'id':229949,'name':'altruism'},{'id':240303,'name':'father daughter relationship'}]"
396398,"[{'id':5857,'name':'narcism'},{'id':10041,'name':'dysfunctional family'}]"
354287,"[{'id':736,'name':'journalist'},{'id':818,'name':'based on novel or book'},{'id':3541,'name':'afghanistan'},{'id':171184,'name':'exposé'},{'id':225012,'name':'satirical'},{'id':229851,'name':'fictionalized history'},{'id':235638,'name':'u.s. general'},{'id':235639,'name':'born leader'},{'id':235642,'name':'charismatic'},{'id':235643,'name':'nato forces'}]"
433092,"[{'id':233,'name':'japan'},{'id':2032,'name':'pop singer'},{'id':5614,'name':'idol'},{'id':197758,'name':'female sexuality'},{'id':202519,'name':'j-pop'},{'id':208332,'name':'jpop'}]"
454361,"[{'id':9716,'name':'stand-up comedy'}]"
456193,"[{'id':9716,'name':'stand-up comedy'},{'id':187056,'name':'woman director'}]"
339964,"[{'id':1370,'name':'shapeshifting'},{'id':2964,'name':'future'},{'id':3469,'name':'utopia'},{'id':3801,'name':'space travel'},{'id':8747,'name':'diversity'},{'id':9717,'name':'based on comic'},{'id':9951,'name':'alien'},{'id':10158,'name':'alien planet'},{'id':10591,'name':'energy'},{'id':12553,'name':'alien abduction'},{'id':14900,'name':'genocide'},{'id':33465,'name':'parallel world'},{'id':41282,'name':'political intrigue '},{'id':41364,'name':'pacifist'},{'id':161176,'name':'space opera'},{'id':162365,'name':'military'},{'id':163049,'name':'government agent'},{'id':181118,'name':'marketplace'},{'id':191586,'name':'trapped in space'},{'id':208644,'name':'federal government'},{'id':208693,'name':'unity'},{'id':236897,'name':'cosmopolis'}]"
327253,[]
390410,"[{'id':417,'name':'corruption'}]"
165095,[]
193216,"[{'id':332,'name':'insect'},{'id':3126,'name':'ant'}]"
30163,[]
390587,[]
26787,[]
406990,"[{'id':3713,'name':'chase'},{'id':3864,'name':'false identity'},{'id':5113,'name':'overpopulation'},{'id':5340,'name':'investigation'},{'id':10085,'name':'betrayal'},{'id':10410,'name':'conspiracy'},{'id':13129,'name':'execution'},{'id':156791,'name':'alternate world'},{'id':162988,'name':'dystopian future'},{'id':208085,'name':'population control'},{'id':221192,'name':'secrecy'},{'id':237963,'name':'septuplets'}]"
341013,"[{'id':74,'name':'germany'},{'id':220,'name':'berlin germany'},{'id':470,'name':'spy'},{'id':1295,'name':'europe'},{'id':1568,'name':'undercover'},{'id':2106,'name':'cold war'},{'id':3637,'name':'double agent'},{'id':4654,'name':'undercover agent'},{'id':7281,'name':'shooting'},{'id':9717,'name':'based on comic'},{'id':9826,'name':'murder'},{'id':14555,'name':'mi6'},{'id':161982,'name':'murder investigation'}]"
6079,"[{'id':1545,'name':'supermarket'},{'id':2203,'name':'unexpected happiness'},{'id':3797,'name':'bicycle'},{'id':4193,'name':'retiree'},{'id':10508,'name':'teacher'},{'id':14765,'name':'church'},{'id':221412,'name':'colleague'}]"
336890,"[{'id':6483,'name':'ice hockey'}]"
374720,"[{'id':254,'name':'france'},{'id':323,'name':'royal air force (raf)'},{'id':966,'name':'beach'},{'id':1295,'name':'europe'},{'id':1956,'name':'world war ii'},{'id':2227,'name':'evacuation'},{'id':2349,'name':'german'},{'id':3203,'name':'pilot'},{'id':4100,'name':'british army'},{'id':6091,'name':'war'},{'id':9335,'name':'royal navy'},{'id':9672,'name':'based on a true story'},{'id':13065,'name':'soldier'},{'id':33652,'name':'private'},{'id':156395,'name':'imax'},{'id':174389,'name':'allied forces'},{'id':197413,'name':'dunkirk'}]"
64847,"[{'id':5810,'name':'pact with the devil'},{'id':221080,'name':'unique visuals'},{'id':222029,'name':'loss of innocence'}]"
312174,"[{'id':10468,'name':'bear'}]"
435041,"[{'id':2866,'name':'exam'},{'id':12105,'name':'student'},{'id':214549,'name':'short'}]"
460822,"[{'id':156028,'name':'broadway'}]"
429200,"[{'id':378,'name':'prison'},{'id':791,'name':'mentally disabled'},{'id':2492,'name':'bank robber'},{'id':2564,'name':'wheelchair'},{'id':5301,'name':'brother'},{'id':10562,'name':'on the run'},{'id':11612,'name':'hospital'},{'id':14512,'name':'new york city'},{'id':14819,'name':'violence'},{'id':14964,'name':'drugs'},{'id':41180,'name':'security guard'},{'id':155582,'name':'amusement park'},{'id':162914,'name':'one night'},{'id':208580,'name':'acid'}]"
37991,[]
345914,"[{'id':585,'name':'casino'},{'id':10226,'name':'neighbor'},{'id':10594,'name':'money'}]"
399170,"[{'id':10051,'name':'heist'},{'id':14725,'name':'racecar driver'},{'id':161630,'name':'nascar'}]"
353491,"[{'id':75,'name':'gunslinger'},{'id':818,'name':'based on novel or book'},{'id':7939,'name':'portal'},{'id':9678,'name':'mind control'},{'id':213756,'name':'another world'},{'id':243950,'name':'parallel dimensions'}]"
396422,"[{'id':9675,'name':'prequel'},{'id':9707,'name':'evil doll'},{'id':15001,'name':'demon'},{'id':15285,'name':'spin off'},{'id':161261,'name':'demonic possession'},{'id':162846,'name':'ghost'},{'id':252103,'name':'the conjuring universe'}]"
79701,[]
346364,"[{'id':818,'name':'based on novel or book'},{'id':1415,'name':'small town'},{'id':3199,'name':'clown'},{'id':6733,'name':'bullying'},{'id':8303,'name':'abandoned house'},{'id':9826,'name':'murder'},{'id':9856,'name':'flashback'},{'id':9903,'name':'balloon'},{'id':10873,'name':'school'},{'id':13073,'name':'fear'},{'id':13088,'name':'summer'},{'id':15127,'name':'killer'},{'id':156091,'name':'missing person'},{'id':163764,'name':'death of brother'},{'id':172784,'name':'well'},{'id':208349,'name':'child'},{'id':241827,'name':'demonic'},{'id':245450,'name':'town history'}]"
70061,"[{'id':4344,'name':'musical'}]"
196649,"[{'id':658,'name':'sea'},{'id':214549,'name':'short'}]"
91673,[]
72199,"[{'id':251965,'name':'собака'}]"
79216,"[{'id':185343,'name':'based on myths, legends or folklore'},{'id':214549,'name':'short'}]"
378236,"[{'id':207468,'name':'app'},{'id':229979,'name':'emoji'},{'id':229980,'name':'smartphone'}]"
351460,"[{'id':5585,'name':'notebook'},{'id':13141,'name':'based on manga'},{'id':34079,'name':'death'},{'id':210024,'name':'anime'},{'id':222243,'name':'based on anime'}]"
395834,"[{'id':279,'name':'usa'},{'id':570,'name':'rape'},{'id':1262,'name':'mountain'},{'id':1419,'name':'gun'},{'id':1812,'name':'fbi'},{'id':5340,'name':'investigation'},{'id':5774,'name':'forest'},{'id':9826,'name':'murder'},{'id':10322,'name':'native american'},{'id':10950,'name':'shootout'},{'id':13094,'name':'photograph'},{'id':14819,'name':'violence'},{'id':155805,'name':'native american reservation'},{'id':158071,'name':'binoculars'},{'id':207771,'name':'snowmobile'}]"
461634,"[{'id':9716,'name':'stand-up comedy'}]"
339692,"[{'id':331,'name':'tattoo'},{'id':378,'name':'prison'},{'id':387,'name':'california'},{'id':1333,'name':'desperation'},{'id':7281,'name':'shooting'},{'id':9826,'name':'murder'},{'id':10176,'name':'gun battle'},{'id':10726,'name':'gang'},{'id':11199,'name':'undercover cop'},{'id':14819,'name':'violence'},{'id':14964,'name':'drugs'},{'id':15009,'name':'criminal'},{'id':156219,'name':'prison riot'},{'id':160236,'name':'driving drunk'},{'id':161194,'name':'estranged father'},{'id':184951,'name':'gun runner'},{'id':206947,'name':'probation officer'},{'id':207935,'name':'manslaughter'},{'id':208983,'name':'probation'}]"
390043,"[{'id':279,'name':'usa'},{'id':782,'name':'assassin'},{'id':2708,'name':'hitman'},{'id':3088,'name':'bodyguard'},{'id':6148,'name':'court'},{'id':9935,'name':'travel'},{'id':10562,'name':'on the run'},{'id':15009,'name':'criminal'},{'id':15127,'name':'killer'},{'id':33519,'name':'courtroom'},{'id':165301,'name':'opposites attract'},{'id':167541,'name':'buddy comedy'},{'id':193415,'name':'testify'}]"
7014,"[{'id':214655,'name':'absurdism'}]"
411516,[]
433410,[]
28469,[]
460135,"[{'id':9715,'name':'superhero'},{'id':210090,'name':'lego'}]"
343668,"[{'id':83,'name':'saving the world'},{'id':279,'name':'usa'},{'id':470,'name':'spy'},{'id':1295,'name':'europe'},{'id':9663,'name':'sequel'},{'id':9679,'name':'secret government organization'},{'id':33705,'name':'agent'},{'id':228434,'name':'statesman'}]"
335984,"[{'id':310,'name':'artificial intelligence'},{'id':801,'name':'bounty hunter'},{'id':2964,'name':'future'},{'id':4565,'name':'dystopia'},{'id':6017,'name':'genetics'},{'id':9663,'name':'sequel'},{'id':12190,'name':'cyberpunk'},{'id':12670,'name':'los angeles'},{'id':14570,'name':'las vegas'},{'id':178657,'name':'tech noir'}]"
335777,"[{'id':990,'name':'squirrel'},{'id':11477,'name':'anthropomorphism'}]"
131244,"[{'id':187056,'name':'woman director'}]"
258357,"[{'id':108,'name':'transvestism'},{'id':187056,'name':'woman director'}]"
381283,"[{'id':2187,'name':'riot'},{'id':3030,'name':'nightmare'},{'id':3725,'name':'pregnancy'},{'id':9887,'name':'surrealism'},{'id':13028,'name':'writer'},{'id':14819,'name':'violence'},{'id':156104,'name':'stranger'},{'id':157314,'name':'psychological horror'},{'id':208048,'name':'cannibalism'},{'id':223198,'name':'uninvited guest'}]"
432976,"[{'id':2070,'name':'olympic games'},{'id':2139,'name':'russia'},{'id':3524,'name':'doping'},{'id':6075,'name':'sport'}]"
420707,"[{'id':270,'name':'ocean'},{'id':15097,'name':'shark'},{'id':163053,'name':'found footage'}]"
452830,"[{'id':6706,'name':'performance'},{'id':9935,'name':'travel'},{'id':13154,'name':'world'},{'id':214549,'name':'short'},{'id':244417,'name':'art installation'}]"
77557,[]
337170,"[{'id':591,'name':'cia'},{'id':3203,'name':'pilot'},{'id':156117,'name':'illegal drugs'},{'id':156805,'name':'dea agent'},{'id':168723,'name':'latin america'},{'id':208289,'name':'1980s'}]"
390407,"[{'id':242,'name':'new york'},{'id':2232,'name':'move'},{'id':164724,'name':'washington state'},{'id':234483,'name':'white town'},{'id':234484,'name':'interracial family'}]"
274855,"[{'id':310,'name':'artificial intelligence'},{'id':2964,'name':'future'},{'id':3823,'name':'weather manipulation'},{'id':9826,'name':'murder'},{'id':9882,'name':'space'},{'id':10150,'name':'end of the world'},{'id':10410,'name':'conspiracy'},{'id':12332,'name':'apocalypse'},{'id':14527,'name':'storm'},{'id':156039,'name':'space station'},{'id':161289,'name':'space shuttle'},{'id':188351,'name':'catastrophe'},{'id':206959,'name':'global threat'},{'id':215299,'name':'environmental disaster'},{'id':239993,'name':'overpopulated world'}]"
468366,"[{'id':9716,'name':'stand-up comedy'}]"
413594,"[{'id':1938,'name':'sword'},{'id':4563,'name':'virtual reality'},{'id':9725,'name':'sword fight'},{'id':13141,'name':'based on manga'},{'id':210024,'name':'anime'},{'id':236580,'name':'mmorpg'}]"
359940,"[{'id':236,'name':'suicide'},{'id':570,'name':'rape'},{'id':1415,'name':'small town'},{'id':5900,'name':'missouri'},{'id':7464,'name':'alcoholism'},{'id':9826,'name':'murder'},{'id':10123,'name':'dark comedy'},{'id':10163,'name':'cancer'},{'id':10809,'name':'teenage girl'},{'id':11363,'name':'arson'},{'id':11734,'name':'police corruption'},{'id':12425,'name':'racism'},{'id':18047,'name':'anger'},{'id':156190,'name':'billboard'},{'id':189931,'name':'guilty conscience'},{'id':234538,'name':'molotov cocktail'},{'id':238505,'name':'police violence'},{'id':244853,'name':'pool hall'}]"
391713,"[{'id':10683,'name':'coming of age'},{'id':12392,'name':'best friend'},{'id':14549,'name':'loss of job'},{'id':34125,'name':'catholic school'},{'id':157303,'name':'first love'},{'id':172112,'name':'sacramento'},{'id':187056,'name':'woman director'},{'id':240315,'name':'mother daughter relationship'},{'id':240736,'name':'college applications'}]"
392044,"[{'id':110,'name':'venice, italy'},{'id':703,'name':'detective'},{'id':818,'name':'based on novel or book'},{'id':1295,'name':'europe'},{'id':1847,'name':'istanbul'},{'id':1992,'name':'professor'},{'id':3279,'name':'orient express'},{'id':4728,'name':'knife'},{'id':5340,'name':'investigation'},{'id':7376,'name':'princess'},{'id':9714,'name':'remake'},{'id':9826,'name':'murder'},{'id':10794,'name':'snow'},{'id':12570,'name':'whodunit'},{'id':13008,'name':'train'},{'id':14831,'name':'stabbing'},{'id':159753,'name':'ensemble cast'},{'id':160175,'name':'alps'},{'id':201535,'name':'hercule poirot'},{'id':214548,'name':'1930s'},{'id':234673,'name':'steam train'},{'id':245258,'name':'agatha christie'}]"
354912,"[{'id':534,'name':'mexico'},{'id':953,'name':'guitar'},{'id':4048,'name':'musician'},{'id':4062,'name':'skeleton'},{'id':6027,'name':'music'},{'id':6155,'name':'afterlife'},{'id':9310,'name':'latinx lead'},{'id':10229,'name':'singer'},{'id':190287,'name':'life after death'},{'id':208349,'name':'child'},{'id':209714,'name':'3d'},{'id':209789,'name':'day of the dead'}]"
430214,"[{'id':818,'name':'based on novel or book'},{'id':3096,'name':'book'},{'id':4326,'name':'theatre play'},{'id':9673,'name':'love'},{'id':15111,'name':'drinking'},{'id':155707,'name':'musical number'},{'id':210024,'name':'anime'}]"
389015,"[{'id':1896,'name':'portland'},{'id':2070,'name':'olympic games'},{'id':5565,'name':'biography'},{'id':6075,'name':'sport'},{'id':9672,'name':'based on a true story'},{'id':9823,'name':'rivalry'},{'id':10671,'name':'figure skating'},{'id':11925,'name':'domestic violence'},{'id':12987,'name':'poverty'},{'id':14646,'name':'overbearing mother'},{'id':157168,'name':'ice skating'},{'id':173971,'name':'taunting'},{'id':210608,'name':'1990s'},{'id':220840,'name':'winter sport'},{'id':222314,'name':'abusive mother'},{'id':236377,'name':'emotional abuse'},{'id':240315,'name':'mother daughter relationship'}]"
431819,"[{'id':2407,'name':'fireworks'},{'id':4079,'name':'lighthouse'},{'id':9714,'name':'remake'},{'id':10854,'name':'time loop'},{'id':13008,'name':'train'},{'id':13088,'name':'summer'},{'id':210024,'name':'anime'}]"
